Date,Price,Open,High,Low,Vol.,Change %
29-Mar-18,"7,056.61","7,044.74","7,109.93","7,042.73",900.25M,0.17%
03-Apr-18,"7,030.46","7,056.61","7,064.98","6,996.76",814.72M,-0.37%
04-Apr-18,"7,034.01","7,030.46","7,046.26","6,971.75",818.65M,0.05%
05-Apr-18,"7,199.50","7,034.01","7,199.50","7,034.01",819.22M,2.35%
06-Apr-18,"7,183.64","7,199.50","7,214.02","7,163.11",676.29M,-0.22%
09-Apr-18,"7,194.75","7,183.64","7,209.68","7,145.57",691.58M,0.15%
10-Apr-18,"7,266.75","7,194.75","7,266.75","7,194.75",778.17M,1.00%
11-Apr-18,"7,257.14","7,266.75","7,270.28","7,243.32",789.65M,-0.13%
12-Apr-18,"7,258.34","7,257.14","7,266.64","7,240.76",687.15M,0.02%
13-Apr-18,"7,264.56","7,258.34","7,274.99","7,249.07",677.12M,0.09%
16-Apr-18,"7,198.20","7,264.56","7,265.83","7,195.46",889.30M,-0.91%
17-Apr-18,"7,226.05","7,198.20","7,240.41","7,189.85",735.88M,0.39%
18-Apr-18,"7,317.34","7,226.05","7,325.59","7,226.05",904.18M,1.26%
19-Apr-18,"7,328.92","7,317.34","7,340.73","7,309.42",811.86M,0.16%
20-Apr-18,"7,368.17","7,328.92","7,368.17","7,323.31",792.27M,0.54%
23-Apr-18,"7,398.87","7,368.17","7,404.11","7,359.73",799.46M,0.42%
24-Apr-18,"7,425.40","7,398.87","7,439.58","7,397.29",862.03M,0.36%
25-Apr-18,"7,379.32","7,425.40","7,427.13","7,334.64",906.77M,-0.62%
26-Apr-18,"7,421.43","7,379.32","7,421.43","7,355.00",839.86M,0.57%
27-Apr-18,"7,502.21","7,421.43","7,507.12","7,421.28",773.11M,1.09%
30-Apr-18,"7,509.30","7,502.21","7,546.16","7,497.11",1.02B,0.09%
01-May-18,"7,520.36","7,509.30","7,549.07","7,506.57",584.61M,0.15%
02-May-18,"7,543.20","7,520.36","7,572.98","7,519.62",855.11M,0.30%
03-May-18,"7,502.69","7,543.20","7,555.18","7,492.39",745.26M,-0.54%
04-May-18,"7,567.14","7,502.69","7,570.22","7,502.69",886.34M,0.86%
08-May-18,"7,565.75","7,567.14","7,598.51","7,550.44",896.88M,-0.02%
09-May-18,"7,662.52","7,565.75","7,662.52","7,565.75",918.68M,1.28%
10-May-18,"7,700.97","7,662.52","7,706.87","7,631.58",901.48M,0.50%
11-May-18,"7,724.55","7,700.97","7,728.89","7,691.69",754.16M,0.31%
14-May-18,"7,710.98","7,724.55","7,727.96","7,688.57",772.86M,-0.18%
15-May-18,"7,722.98","7,710.98","7,752.02","7,687.49",1.06B,0.16%
16-May-18,"7,734.20","7,722.98","7,745.53","7,717.76",959.90M,0.15%
17-May-18,"7,787.97","7,734.20","7,788.23","7,713.85",802.62M,0.70%
18-May-18,"7,778.79","7,787.97","7,791.41","7,753.27",927.55M,-0.12%
21-May-18,"7,859.17","7,778.79","7,868.12","7,778.12",713.10M,1.03%
22-May-18,"7,877.45","7,859.17","7,903.50","7,854.58",829.87M,0.23%
23-May-18,"7,788.44","7,877.45","7,877.45","7,765.32",944.43M,-1.13%
24-May-18,"7,716.74","7,788.44","7,803.45","7,716.74",917.82M,-0.92%
25-May-18,"7,730.28","7,716.74","7,753.32","7,703.26",852.47M,0.18%
29-May-18,"7,632.64","7,730.28","7,730.28","7,610.66",1.33B,-1.26%
30-May-18,"7,689.57","7,632.64","7,689.57","7,618.12",950.54M,0.75%
31-May-18,"7,678.20","7,689.57","7,727.45","7,651.12",1.59B,-0.15%
01-Jun-18,"7,701.77","7,678.20","7,746.73","7,678.20",807.70M,0.31%
04-Jun-18,"7,741.29","7,701.77","7,772.12","7,701.70",743.52M,0.51%
05-Jun-18,"7,686.80","7,741.29","7,744.46","7,686.61",962.54M,-0.70%
06-Jun-18,"7,712.37","7,686.80","7,730.48","7,671.62",909.67M,0.33%
07-Jun-18,"7,704.40","7,712.37","7,756.66","7,698.15",1.09B,-0.10%
08-Jun-18,"7,681.07","7,704.40","7,714.32","7,637.52",778.85M,-0.30%
11-Jun-18,"7,737.43","7,681.07","7,756.02","7,681.07",758.83M,0.73%
12-Jun-18,"7,703.81","7,737.43","7,762.77","7,701.33",797.69M,-0.43%
13-Jun-18,"7,703.71","7,703.81","7,746.70","7,677.17",877.98M,-0.00%
14-Jun-18,"7,765.79","7,703.71","7,793.45","7,650.16",1.15B,0.81%
15-Jun-18,"7,633.91","7,765.79","7,781.00","7,633.91",1.76B,-1.70%
18-Jun-18,"7,631.33","7,633.91","7,645.47","7,601.60",683.91M,-0.03%
19-Jun-18,"7,603.85","7,631.33","7,631.33","7,548.84",921.29M,-0.36%
20-Jun-18,"7,627.40","7,603.85","7,705.20","7,603.85",870.10M,0.31%
21-Jun-18,"7,556.44","7,627.40","7,670.78","7,548.12",801.61M,-0.93%
22-Jun-18,"7,682.27","7,556.44","7,689.44","7,556.20",738.42M,1.67%
25-Jun-18,"7,509.84","7,682.27","7,682.27","7,508.32",815.82M,-2.24%
26-Jun-18,"7,537.92","7,509.84","7,564.05","7,509.84",1.12B,0.37%
27-Jun-18,"7,621.69","7,537.92","7,633.92","7,512.03",1.69B,1.11%
28-Jun-18,"7,615.63","7,621.69","7,632.17","7,576.01",815.21M,-0.08%
29-Jun-18,"7,636.93","7,615.63","7,706.64","7,615.63",926.73M,0.28%
02-Jul-18,"7,547.85","7,636.93","7,636.93","7,540.71",802.39M,-1.17%
03-Jul-18,"7,593.29","7,547.85","7,632.12","7,544.98",1.05B,0.60%
04-Jul-18,"7,573.09","7,593.29","7,593.29","7,560.81",591.92M,-0.27%
05-Jul-18,"7,603.22","7,573.09","7,624.82","7,572.69",631.12M,0.40%
06-Jul-18,"7,617.70","7,603.22","7,631.19","7,569.70",684.00M,0.19%
09-Jul-18,"7,687.99","7,617.70","7,697.46","7,617.70",697.51M,0.92%
10-Jul-18,"7,692.04","7,687.99","7,715.07","7,677.06",723.21M,0.05%
11-Jul-18,"7,591.96","7,692.04","7,692.04","7,578.18",816.82M,-1.30%
12-Jul-18,"7,651.33","7,591.96","7,662.96","7,591.96",769.26M,0.78%
13-Jul-18,"7,661.87","7,651.33","7,716.24","7,651.33",592.17M,0.14%
16-Jul-18,"7,600.45","7,661.87","7,667.71","7,564.96",608.96M,-0.80%
17-Jul-18,"7,626.33","7,600.45","7,641.10","7,581.83",746.77M,0.34%
18-Jul-18,"7,676.28","7,626.33","7,685.68","7,625.75",671.52M,0.65%
19-Jul-18,"7,683.97","7,676.28","7,702.85","7,660.02",716.90M,0.10%
20-Jul-18,"7,678.79","7,683.97","7,705.80","7,631.66",706.25M,-0.07%
23-Jul-18,"7,655.79","7,678.79","7,678.79","7,621.75",591.25M,-0.30%
24-Jul-18,"7,709.05","7,655.79","7,740.64","7,648.59",878.89M,0.70%
25-Jul-18,"7,658.26","7,709.05","7,710.25","7,640.59",698.48M,-0.66%
26-Jul-18,"7,663.17","7,658.26","7,684.72","7,640.94",607.06M,0.06%
27-Jul-18,"7,701.31","7,663.17","7,717.22","7,663.16",788.38M,0.50%
30-Jul-18,"7,700.85","7,701.31","7,718.06","7,659.91",755.66M,-0.01%
31-Jul-18,"7,748.76","7,700.85","7,782.90","7,695.76",943.37M,0.62%
01-Aug-18,"7,652.91","7,748.76","7,751.10","7,634.66",1.01B,-1.24%
02-Aug-18,"7,575.93","7,652.91","7,652.91","7,549.34",1.04B,-1.01%
03-Aug-18,"7,659.10","7,575.93","7,665.16","7,575.93",670.04M,1.10%
06-Aug-18,"7,663.78","7,659.10","7,681.86","7,636.60",838.43M,0.06%
07-Aug-18,"7,718.48","7,663.78","7,752.08","7,663.20",696.34M,0.71%
08-Aug-18,"7,776.65","7,718.48","7,790.17","7,707.30",621.15M,0.75%
09-Aug-18,"7,741.77","7,776.65","7,776.77","7,714.52",582.94M,-0.45%
10-Aug-18,"7,667.01","7,741.77","7,741.77","7,657.72",684.69M,-0.97%
13-Aug-18,"7,642.45","7,667.01","7,667.33","7,614.48",612.15M,-0.32%
14-Aug-18,"7,611.64","7,642.45","7,665.24","7,599.66",787.26M,-0.40%
15-Aug-18,"7,497.87","7,611.64","7,632.07","7,477.05",994.26M,-1.49%
16-Aug-18,"7,556.38","7,497.87","7,565.18","7,497.87",795.28M,0.78%
17-Aug-18,"7,558.59","7,556.38","7,577.68","7,514.26",621.37M,0.03%
20-Aug-18,"7,591.26","7,558.59","7,616.15","7,558.59",576.84M,0.43%
21-Aug-18,"7,565.70","7,591.26","7,601.65","7,557.34",560.35M,-0.34%
22-Aug-18,"7,574.24","7,565.70","7,607.23","7,531.24",630.16M,0.11%
23-Aug-18,"7,563.22","7,574.24","7,602.10","7,560.85",592.64M,-0.15%
24-Aug-18,"7,577.49","7,563.22","7,587.19","7,557.67",523.57M,0.19%
28-Aug-18,"7,617.22","7,577.49","7,636.72","7,577.49",603.83M,0.52%
29-Aug-18,"7,563.21","7,617.22","7,635.74","7,545.08",709.98M,-0.71%
30-Aug-18,"7,516.03","7,563.21","7,563.21","7,497.54",642.44M,-0.62%
31-Aug-18,"7,432.42","7,516.03","7,516.46","7,428.67",838.07M,-1.11%
03-Sep-18,"7,504.60","7,432.42","7,516.06","7,432.18",468.85M,0.97%
04-Sep-18,"7,457.86","7,504.60","7,535.12","7,437.65",672.99M,-0.62%
05-Sep-18,"7,383.28","7,457.86","7,457.86","7,357.98",792.99M,-1.00%
06-Sep-18,"7,318.96","7,383.28","7,397.74","7,313.12",743.69M,-0.87%
07-Sep-18,"7,277.70","7,318.96","7,328.30","7,227.07",889.09M,-0.56%
10-Sep-18,"7,279.30","7,277.70","7,307.85","7,256.51",717.86M,0.02%
11-Sep-18,"7,273.54","7,279.30","7,280.48","7,220.50",664.03M,-0.08%
12-Sep-18,"7,313.36","7,273.54","7,325.25","7,250.84",698.11M,0.55%
13-Sep-18,"7,281.57","7,313.36","7,319.57","7,275.14",681.15M,-0.43%
14-Sep-18,"7,304.04","7,281.57","7,323.83","7,281.57",595.14M,0.31%
17-Sep-18,"7,302.10","7,304.04","7,318.77","7,267.83",640.19M,-0.03%
18-Sep-18,"7,300.23","7,302.10","7,320.07","7,281.98",722.03M,-0.03%
19-Sep-18,"7,331.12","7,300.23","7,346.11","7,279.92",-,0.42%
20-Sep-18,"7,367.32","7,331.12","7,368.43","7,324.01",891.66M,0.49%
21-Sep-18,"7,490.23","7,367.32","7,495.26","7,367.32",1.55B,1.67%
24-Sep-18,"7,458.41","7,490.23","7,491.25","7,450.53",710.21M,-0.42%
25-Sep-18,"7,507.56","7,458.41","7,515.94","7,455.22",791.70M,0.66%
26-Sep-18,"7,511.49","7,507.56","7,522.06","7,490.20",693.15M,0.05%
27-Sep-18,"7,545.44","7,511.49","7,552.02","7,490.94",666.22M,0.45%
28-Sep-18,"7,510.20","7,545.44","7,548.36","7,474.67",943.92M,-0.47%
01-Oct-18,"7,495.67","7,510.20","7,526.20","7,466.67",746.18M,-0.19%
02-Oct-18,"7,474.55","7,495.67","7,495.67","7,444.80",843.12M,-0.28%
03-Oct-18,"7,510.28","7,474.55","7,524.06","7,474.55",849.12M,0.48%
04-Oct-18,"7,418.34","7,510.28","7,510.28","7,411.31",826.76M,-1.22%
05-Oct-18,"7,318.54","7,418.34","7,421.12","7,318.54",758.63M,-1.35%
08-Oct-18,"7,233.33","7,318.54","7,319.84","7,233.33",695.80M,-1.16%
09-Oct-18,"7,237.59","7,233.33","7,247.64","7,184.28",789.69M,0.06%
10-Oct-18,"7,145.74","7,237.59","7,242.31","7,145.74",1.06B,-1.27%
11-Oct-18,"7,006.93","7,145.74","7,145.74","6,998.02",1.21B,-1.94%
12-Oct-18,"6,995.91","7,006.93","7,073.99","6,994.78",903.68M,-0.16%
15-Oct-18,"7,029.22","6,995.91","7,038.23","6,961.28",674.96M,0.48%
16-Oct-18,"7,059.40","7,029.22","7,062.08","6,998.93",786.10M,0.43%
17-Oct-18,"7,054.60","7,059.40","7,089.03","7,019.41",707.14M,-0.07%
18-Oct-18,"7,026.99","7,054.60","7,078.76","7,026.74",692.86M,-0.39%
19-Oct-18,"7,049.80","7,026.99","7,070.38","7,012.56",800.35M,0.32%
22-Oct-18,"7,042.80","7,049.80","7,114.12","7,042.05",806.70M,-0.10%
23-Oct-18,"6,955.21","7,042.80","7,042.80","6,928.65",1.01B,-1.24%
24-Oct-18,"6,962.98","6,955.21","7,049.83","6,955.21",797.99M,0.11%
25-Oct-18,"7,004.10","6,962.98","7,004.10","6,885.99",853.93M,0.59%
26-Oct-18,"6,939.56","7,004.10","7,004.16","6,851.59",803.06M,-0.92%
29-Oct-18,"7,026.32","6,939.56","7,085.88","6,939.56",804.71M,1.25%
30-Oct-18,"7,035.85","7,026.32","7,060.06","6,983.68",774.72M,0.14%
31-Oct-18,"7,128.10","7,035.85","7,161.54","7,035.85",923.08M,1.31%
01-Nov-18,"7,114.66","7,128.10","7,165.61","7,085.74",1.06B,-0.19%
02-Nov-18,"7,094.12","7,114.66","7,196.39","7,094.12",824.95M,-0.29%
05-Nov-18,"7,103.84","7,094.12","7,140.37","7,077.40",570.49M,0.14%
06-Nov-18,"7,040.68","7,103.84","7,117.50","7,027.45",666.52M,-0.89%
07-Nov-18,"7,117.28","7,040.68","7,136.75","7,040.68",698.98M,1.09%
08-Nov-18,"7,140.68","7,117.28","7,171.69","7,115.01",697.80M,0.33%
09-Nov-18,"7,105.34","7,140.68","7,140.68","7,070.80",672.89M,-0.49%
12-Nov-18,"7,053.08","7,105.34","7,186.31","7,053.08",730.62M,-0.74%
13-Nov-18,"7,053.76","7,053.08","7,103.97","7,016.64",1.08B,0.01%
14-Nov-18,"7,033.79","7,053.76","7,113.59","6,979.68",953.79M,-0.28%
15-Nov-18,"7,038.01","7,033.79","7,081.88","6,979.57",1.29B,0.06%
16-Nov-18,"7,013.88","7,038.01","7,092.44","6,968.99",1.04B,-0.34%
19-Nov-18,"7,000.89","7,013.88","7,070.46","6,997.83",800.44M,-0.19%
20-Nov-18,"6,947.92","7,000.89","7,010.10","6,904.21",851.71M,-0.76%
21-Nov-18,"7,050.23","6,947.92","7,058.56","6,947.92",864.50M,1.47%
22-Nov-18,"6,960.32","7,050.23","7,050.43","6,944.95",786.80M,-1.28%
23-Nov-18,"6,952.86","6,960.32","6,987.53","6,912.30",707.66M,-0.11%
26-Nov-18,"7,036.00","6,952.86","7,050.96","6,952.86",826.83M,1.20%
27-Nov-18,"7,016.85","7,036.00","7,043.70","6,983.98",855.62M,-0.27%
28-Nov-18,"7,004.52","7,016.85","7,057.03","6,987.25",825.36M,-0.18%
29-Nov-18,"7,038.95","7,004.52","7,078.37","7,004.52",797.79M,0.49%
30-Nov-18,"6,980.24","7,038.95","7,042.07","6,965.60",1.22B,-0.83%
03-Dec-18,"7,062.41","6,980.24","7,145.49","6,980.24",891.14M,1.18%
04-Dec-18,"7,022.76","7,062.41","7,095.01","7,002.71",844.63M,-0.56%
05-Dec-18,"6,921.84","7,022.76","7,028.65","6,921.84",813.44M,-1.44%
06-Dec-18,"6,704.05","6,921.84","6,921.84","6,673.57",1.06B,-3.15%
07-Dec-18,"6,778.11","6,704.05","6,868.27","6,704.05",845.32M,1.10%
10-Dec-18,"6,721.54","6,778.11","6,815.84","6,719.17",891.07M,-0.83%
11-Dec-18,"6,806.94","6,721.54","6,857.58","6,721.54",867.26M,1.27%
12-Dec-18,"6,880.19","6,806.94","6,902.19","6,806.94",1.10B,1.08%
13-Dec-18,"6,877.50","6,880.19","6,908.48","6,848.98",757.82M,-0.04%
14-Dec-18,"6,845.17","6,877.50","6,877.50","6,788.65",736.01M,-0.47%
17-Dec-18,"6,773.24","6,845.17","6,845.17","6,761.38",734.72M,-1.05%
18-Dec-18,"6,701.59","6,773.24","6,773.24","6,701.59",880.78M,-1.06%
19-Dec-18,"6,765.94","6,701.59","6,785.16","6,698.15",777.37M,0.96%
20-Dec-18,"6,711.93","6,765.94","6,765.94","6,646.45",929.57M,-0.80%
21-Dec-18,"6,721.17","6,711.93","6,733.00","6,653.65",1.65B,0.14%
24-Dec-18,"6,685.99","6,721.17","6,721.17","6,661.04",198.77M,-0.52%
27-Dec-18,"6,584.68","6,685.99","6,728.49","6,536.53",608.36M,-1.52%
28-Dec-18,"6,733.97","6,584.68","6,742.48","6,584.68",515.16M,2.27%
31-Dec-18,"6,728.13","6,733.97","6,752.54","6,718.32",232.27M,-0.09%
02-Jan-19,"6,734.23","6,728.13","6,753.29","6,599.48",633.24M,0.09%
03-Jan-19,"6,692.66","6,734.23","6,753.14","6,685.09",694.92M,-0.62%
04-Jan-19,"6,837.42","6,692.66","6,850.37","6,692.50",658.88M,2.16%
07-Jan-19,"6,810.88","6,837.42","6,874.11","6,778.01",759.33M,-0.39%
08-Jan-19,"6,861.60","6,810.88","6,901.48","6,804.89",672.10M,0.74%
09-Jan-19,"6,906.63","6,861.60","6,938.31","6,861.60",887.29M,0.66%
10-Jan-19,"6,942.87","6,906.63","6,948.18","6,860.82",630.32M,0.52%
11-Jan-19,"6,918.18","6,942.87","7,001.94","6,902.65",701.51M,-0.36%
14-Jan-19,"6,855.02","6,918.18","6,918.21","6,841.74",704.57M,-0.91%
15-Jan-19,"6,895.02","6,855.02","6,910.45","6,849.63",708.58M,0.58%
16-Jan-19,"6,862.68","6,895.02","6,912.44","6,848.57",811.96M,-0.47%
17-Jan-19,"6,834.92","6,862.68","6,862.68","6,799.03",600.66M,-0.40%
18-Jan-19,"6,968.33","6,834.92","6,984.36","6,834.92",820.33M,1.95%
21-Jan-19,"6,970.59","6,968.33","6,987.93","6,954.52",488.78M,0.03%
22-Jan-19,"6,901.39","6,970.59","6,970.59","6,880.69",583.46M,-0.99%
23-Jan-19,"6,842.88","6,901.39","6,901.63","6,834.30",666.01M,-0.85%
24-Jan-19,"6,818.95","6,842.88","6,854.59","6,802.03",618.51M,-0.35%
25-Jan-19,"6,809.22","6,818.95","6,858.19","6,806.77",749.99M,-0.14%
28-Jan-19,"6,747.10","6,809.22","6,812.53","6,734.00",668.24M,-0.91%
29-Jan-19,"6,833.93","6,747.10","6,860.34","6,747.10",718.59M,1.29%
30-Jan-19,"6,941.63","6,833.93","6,967.70","6,833.93",771.90M,1.58%
31-Jan-19,"6,968.85","6,941.63","6,994.88","6,941.09",893.09M,0.39%
01-Feb-19,"7,020.22","6,968.85","7,024.45","6,968.85",645.35M,0.74%
04-Feb-19,"7,034.13","7,020.22","7,046.58","7,002.42",630.90M,0.20%
05-Feb-19,"7,177.37","7,034.13","7,180.71","7,033.57",683.46M,2.04%
06-Feb-19,"7,173.09","7,177.37","7,184.22","7,146.65",618.00M,-0.06%
07-Feb-19,"7,093.58","7,173.09","7,187.51","7,093.58",669.72M,-1.11%
08-Feb-19,"7,071.18","7,093.58","7,115.83","7,064.90",548.73M,-0.32%
11-Feb-19,"7,129.11","7,071.18","7,149.23","7,071.18",565.26M,0.82%
12-Feb-19,"7,133.14","7,129.11","7,168.61","7,121.72",542.97M,0.06%
13-Feb-19,"7,190.84","7,133.14","7,205.07","7,133.14",578.84M,0.81%
14-Feb-19,"7,197.01","7,190.84","7,232.83","7,183.01",535.04M,0.09%
15-Feb-19,"7,236.68","7,197.01","7,261.63","7,185.23",709.70M,0.55%
18-Feb-19,"7,219.47","7,236.68","7,242.09","7,209.70",453.43M,-0.24%
19-Feb-19,"7,179.17","7,219.47","7,219.53","7,162.80",643.41M,-0.56%
20-Feb-19,"7,228.62","7,179.17","7,234.16","7,177.95",887.89M,0.69%
21-Feb-19,"7,167.39","7,228.62","7,228.78","7,141.85",822.59M,-0.85%
22-Feb-19,"7,178.60","7,167.39","7,220.52","7,162.37",666.72M,0.16%
25-Feb-19,"7,183.74","7,178.60","7,210.70","7,158.19",664.87M,0.07%
26-Feb-19,"7,151.12","7,183.74","7,183.79","7,091.59",892.46M,-0.45%
27-Feb-19,"7,107.20","7,151.12","7,151.12","7,082.62",897.62M,-0.61%
28-Feb-19,"7,074.73","7,107.20","7,107.20","7,041.03",1.01B,-0.46%
01-Mar-19,"7,106.73","7,074.73","7,129.72","7,074.73",722.48M,0.45%
04-Mar-19,"7,134.39","7,106.73","7,166.19","7,106.73",654.23M,0.39%
05-Mar-19,"7,183.43","7,134.39","7,191.65","7,127.18",819.86M,0.69%
06-Mar-19,"7,196.00","7,183.43","7,211.83","7,170.25",816.15M,0.17%
07-Mar-19,"7,157.55","7,196.00","7,196.00","7,126.57",712.68M,-0.53%
08-Mar-19,"7,104.31","7,157.55","7,157.55","7,077.93",640.78M,-0.74%
11-Mar-19,"7,130.62","7,104.31","7,181.61","7,104.31",695.14M,0.37%
12-Mar-19,"7,151.15","7,130.62","7,166.55","7,083.22",775.29M,0.29%
13-Mar-19,"7,159.19","7,151.15","7,181.85","7,128.71",767.65M,0.11%
14-Mar-19,"7,185.43","7,159.19","7,215.45","7,148.08",815.71M,0.37%
15-Mar-19,"7,228.28","7,185.43","7,243.80","7,185.43",1.38B,0.60%
18-Mar-19,"7,299.19","7,228.28","7,299.19","7,228.19",662.83M,0.98%
19-Mar-19,"7,324.00","7,299.19","7,350.10","7,294.50",617.24M,0.34%
20-Mar-19,"7,291.01","7,324.00","7,341.57","7,291.01",771.73M,-0.45%
21-Mar-19,"7,355.31","7,291.01","7,370.61","7,290.62",731.35M,0.88%
22-Mar-19,"7,207.59","7,355.31","7,356.37","7,192.76",716.21M,-2.01%
25-Mar-19,"7,177.58","7,207.59","7,208.09","7,146.83",604.28M,-0.42%
26-Mar-19,"7,196.29","7,177.58","7,221.02","7,169.37",649.06M,0.26%
27-Mar-19,"7,194.19","7,196.29","7,222.64","7,160.14",699.73M,-0.03%
28-Mar-19,"7,234.33","7,194.19","7,265.47","7,190.87",585.60M,0.56%
29-Mar-19,"7,279.19","7,234.33","7,287.72","7,223.30",818.95M,0.62%
01-Apr-19,"7,317.38","7,279.19","7,352.15","7,279.19",718.29M,0.52%
02-Apr-19,"7,391.12","7,317.38","7,403.56","7,316.81",742.82M,1.01%
03-Apr-19,"7,418.28","7,391.12","7,418.31","7,380.93",908.00M,0.37%
04-Apr-19,"7,401.94","7,418.28","7,418.43","7,367.44",696.56M,-0.22%
05-Apr-19,"7,446.87","7,401.94","7,461.39","7,400.79",700.98M,0.61%
08-Apr-19,"7,451.89","7,446.87","7,459.93","7,420.41",588.84M,0.07%
09-Apr-19,"7,425.57","7,451.89","7,477.62","7,413.27",672.46M,-0.35%
10-Apr-19,"7,421.91","7,425.57","7,441.36","7,409.39",587.36M,-0.05%
11-Apr-19,"7,417.95","7,421.91","7,441.89","7,383.47",649.07M,-0.05%
12-Apr-19,"7,437.06","7,417.95","7,454.78","7,415.00",718.44M,0.26%
15-Apr-19,"7,436.87","7,437.06","7,447.08","7,420.27",527.42M,-0.00%
16-Apr-19,"7,469.92","7,436.87","7,485.93","7,436.87",642.95M,0.44%
17-Apr-19,"7,471.32","7,469.92","7,478.95","7,445.12",665.16M,0.02%
18-Apr-19,"7,459.88","7,471.32","7,475.91","7,437.87",536.60M,-0.15%
23-Apr-19,"7,523.07","7,459.88","7,528.93","7,459.88",795.96M,0.85%
24-Apr-19,"7,471.75","7,523.07","7,523.79","7,456.74",703.75M,-0.68%
25-Apr-19,"7,434.13","7,471.75","7,473.32","7,405.99",695.23M,-0.50%
26-Apr-19,"7,428.19","7,434.13","7,442.21","7,398.57",865.75M,-0.08%
29-Apr-19,"7,440.66","7,428.19","7,456.49","7,406.53",506.41M,0.17%
30-Apr-19,"7,418.22","7,440.66","7,451.32","7,394.07",774.32M,-0.30%
